propertyCode,price,propertyType,size,rooms,bathrooms,latitude,longitude,description,status,priceByArea,topPlus,parking,poblacion / distrito,precio_area / distrito,codigo_distrito,codigo_tipo,piscina
103285244,95000.0,chalet,144.0,3,2,37.3717302,-5.9316186,"¡La casa de tus sueños está aquí! Esta fabulosa casa en venta en Palmete tiene todo lo que necesitas para vivir cómodamente. Con una superficie de 144 m2, esta casa cuenta con una planta baja diáfana de 60 m2 con aseo y una planta alta de 84 m2 con vivienda, terraza y castillete. La vivienda cuenta con 3 dormitorios, un baño completo, acogedor salón comedor y una cocina independiente completamente equipada. Además, está rodeada de comercios y servicios, lo que la convierte en una excelente opción para aquellos que buscan comodidad y cercanía a todo lo que necesitan. La casa está bien comunicada con la ciudad gracias a su fácil acceso al transporte urbano. Además, nuestro asesor inmobiliario y financiero estará disponible para ayudarte en todo lo que necesites, incluyendo información sobre gastos de compra-venta y financiación. No pierdas la oportunidad de vivir en esta maravillosa casa. ¡Contáctanos hoy mismo para obtener más información! Precio de venta no incluye impuestos, gastos notariales o registrales, honorarios de agencia o gestión hipotecaria.",good,660.0,False,0,Sevilla / Cerro Amate,1311.310924369748,38,7,0
103285124,85000.0,flat,83.0,2,2,37.2885748,-6.0523894,"Piso Ideal para INVERTIR o para VIVIR. NO COBRAMOS HONORARIOS AL COMPRADOR. Puedes visitar sin compromiso la propiedad y de estar interesado te ayudaremos a gestionar la oferta a la brevedad posible y asesorarte de manera integral. Te presentamos esta amplia vivienda de 83 m2 de acuerdo a la información de catastro ubicada en Coria del Río, en una 1era planta donde tendrás a tu disposición: amplio salón/comedor, cocina independiente, 2 habitaciones y 2 baños. Tiene buena comunicación, muy cerca de supermercados, parques, restaurantes, farmacia, comercios, colegios, etc. Es completamente exterior y tiene buen acceso, la finca está en buen estado, con muy buena presentación. Si te gustaría recibir más información sobre esta vivienda, no dudes en ponerte en contacto con nosotros. Puedes visitarlo sin compromiso y para efectos de la oferta es muy importante que tengas presente que es sin comisiones de intermediación. No dejes pasar la oportunidad, Mañana puede ser tarde. ¡Te esperamos! Los datos indicados son de carácter informativo, sin valor contractual. Los impuestos no están incluidos.",renew,1024.0,False,0,Coria del Río / Coria del Río,1081.5,28,2,0
103285193,50000.0,chalet,83.0,3,1,37.2893021,-6.0583028,"Ref 20289 BUVE vende CASA DE PUEBLO en Coria del Rio de 3 dormitorios, 1 baño, patio trasero y dos terrazas. Vivienda distribuida en dos plantas para reformar. En planta primera, dispone de un dormitorio, salón, cocina, baño y patio y la  segunda planta, esta distribuida en dos dormitorios, terraza y azotea. La vivienda está situada en una calle semipeatonal, con escaso transito de vehículos. Actualmente en la zona de han rehabilitado varias viviendas de similares características. Tendrá acceso a la carretera principal rápidamente, lo que le permite estar en el núcleo urbano, pero una rápida salida del municipio.   Tiene a 200 metros, el Mercadona de la localidad. No dude en ponerse en contacto con BUVE, concertaremos una visita la vivienda para que pueda ver todas las posibilidades que le ofrece la misma.",renew,602.0,False,0,Coria del Río / Coria del Río,1081.5,28,3,0
103285119,196000.0,duplex,90.0,3,2,37.2855498,-5.9169164,"Estupendo dúplex de 3 plantas distribuido de la siguiente forma: - En la planta baja encontramos una cocina totalmente amueblada y equipada con despensa en el hueco de la escalera, un amplio salón-comedor y un aseo. - En la segunda planta nos encontramos el dormitorio principal, dos dormitorios simples y un baño completo con placa de ducha. - En la tercera planta encontramos un amplio trastero y zona de azotea estilo chill out. La vivienda ha sido recientemente reformada (hace dos años la cocina y cuatro el baño completo de la parte de arriba), dispone de suelo de mármol y gres porcelánico en baños, puertas de paso de madera, ventanas de aluminio blanco con cristales tipo climalit, A/A tipo Split en dormitorio principal, dormitorio simple y salón, paredes de perlita y termo de gas natural.  Vivienda totalmente exterior. Tiene piscina comunitaria. Está en muy buen estado, para entrar a vivir. Con opción de alquilar plaza de garaje en el edificio.  Localizado en zona Avenida de España, cercano al parque de la Alquería y a numerosos comercios y locales de restauración, además de estar a unos 15 minutos andando del centro de la ciudad. Supermercados cercanos como el jamón y codi. Buena comunicación con salida a Sevilla y S-40.  *El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA, gastos notariales o registrales) tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede). Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compra-venta y de financiación que no están incluidos en el precio de venta. Metros según catastro.",good,2178.0,False,0,Dos Hermanas / Vista Azul - Consolación,1530.1153846153845,34,4,1
103285090,125000.0,flat,85.0,3,2,37.3473535,-6.0374441,"Estupendo piso de 3 dormitorios en los altos de Simón verde. Piso sin amueblar, cocina completa con electrodomésticos, lavadero, amplio salón-comedor, 2 baños ( uno con placa de ducha) armarios empotrados, aire acondicionado. Para entrar a vivir, con todo tipo de servicio a su alcance, Metro a 10 minutos andando.  Orientación Sureste.",good,1471.0,False,0,Mairena del Aljarafe / Ciudad Aljarafe,1430.0,51,2,0
103284970,431000.0,flat,174.0,5,3,37.3958118,-5.9999429,"MAGNIFICO DUPLEX EN CALLE SAN VICENTE  Se trata de dos pisos, dos garajes y dos trasteros en un edificio de uso residencial, cuyo acceso por las zonas comunes del mismo y cuya construcción data del año 1970 no denotan el paso del tiempo ni precisa actualización alguna ya que en la actualidad se encuentra en buen estado de conservación. El acceso a los garajes es por puerta independiente de la principal del edificio. Este duplex en el corazón de Sevilla ofrece una experiencia única para aquellos que desean sumergirse en la belleza y la historia de esta ciudad. Ubicada en el centro, muy próximo a la zona monumental e histórica con los principales lugares de interés, de centros comerciales como el de plaza de Armas y Corte Inglés en Plaza del Duque, tiendas y restaurantes,.. . disponiendo de todo tipo de dotaciones y servicios. Gastos de notaría, registro e impuestos NO INCLUIDOS. D. I. A. (Documentación de Información Abreviada) a disposición del consumidor.",renew,2477.0,False,1,Sevilla / Centro,3612.091836734694,69,2,0
103271089,186000.0,chalet,140.0,4,2,37.3367761,-5.9641902,"Casa muy bien conservada, con algunas mejoras. Consta de dos plantas más azotea. En primera planta encontramos una cochera, una habitación exterior, amplio salón de paso con acceso a cocina y baño, este totalmente reformado. También acceso a un pequeño patio (unos 8m2) techado con acrílico y cierres de climalit para evitar la lluvia y el frío. Subimos a la segunda planta por una bonita escalera con el suelo vinilado en imitación a tarima flotante y ahí nos encontramos con un aseo sin reformar pero bien conservado (se puede ampliar un poco incluso), una pequeña sala de estar con un armario empotrado tipo trastero y acceso a dos habitaciones amplias y exteriores con salida a terraza. También encontramos el acceso a la azotea en un pequeño patio de unos 10m2 que se podría utilizar de lavadero. Ya en la azotea encontramos unos 55 metros diáfanos con una pequeña barra de madera. Aire Acondicionado en sala de estar de primera planta.",good,1329.0,False,1,Sevilla / Bellavista - Jardines de Hércules,1524.5,56,7,0
103269830,240000.0,flat,58.0,1,1,37.3894508,-6.0075392,"Magnífico apartamento totalmente reformado, luminoso, con balcones al exterior amplio dormitorio, cocina amueblada, baño y aire acondicionado. Ubicado en el famoso barrio de Triana, a un paso del puente y rodeado de todos los servicios necesarios para disfrutar en una de las zonas con más esencia de Sevilla. No dejes pasar esta oportunidad. ¡Visita esta propiedad sin compromiso y descubre por ti mismo el potencial que ofrece!  No dudes en visitarnos en nuestras oficinas en Triana, Calle San Jacinto 45 esq. Pagés del Corro o explorar nuestro sitio web  Para más información y para concertar una visita, no dudes en contactarnos en el teléfono  Ponemos a tu disposición una amplia gama de servicios para facilitar el proceso de compra y venta de tu propiedad. 1. Financiación Integral: Ofrecemos financiación de hasta el 100%, cubriendo todos los gastos asociados. 2. Estudio Económico Personalizado. 3. Asesoramiento Jurídico: Contamos con expertos legales para garantizar un proceso sin complicaciones. 4. Servicio Integral de Proyectos y Reformas: Transformamos tu sueño en realidad según tus preferencias y necesidades. 5. Equipo de Profesionales: Nuestros expertos en bienes raíces están a tu disposición para la comercialización y tasación de tu propiedad, confección de planos y certificados energéticos. 6. Acompañamiento Personalizado: Te guiamos durante todo el proceso de compra o venta, desde la selección de la propiedad hasta la firma en notaría. Con más de dos décadas de experiencia continua, nos dedicamos a llevar la felicidad a tu vida a través de la inversión inmobiliaria.  En Guadalquivir Inmobiliaria, nuestros dos pilares fundamentales son la profesionalidad y la confianza, que siempre ponemos a tu servicio. Es importante tener en cuenta que nuestros precios no incluyen el impuesto de Transmisiones Patrimoniales, los gastos de la copia de la notaría, la inscripción en el registro de la propiedad y los honorarios de la agencia. Confía en Guadalquivir Inmobiliaria para hacer realidad tus sueños.  En cumplimiento del decreto de la Junta de Andalucía 218-2005 del 11 de octubre, le recordamos que como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de viviendas en Andalucía.",good,4138.0,False,0,Sevilla / Triana,3131.7608695652175,66,2,0
103284175,165900.0,flat,116.0,2,1,37.3440825,-6.0617353,"CREDIT HOME ALJARAFE REAL ESTATE ofrece CÉNTRICO PISO en Mairena del Aljarafe. Ubicado en la Urbanización Cerrada: El Jardinillo. El inmueble cuenta con 116 metros cuadrados construidos, de los cuales 65 M2 son de vivienda, 17 M2 son de garaje y 4 M2 son de almacén. Ésto distribuido en un amplio y luminoso salón comedor con salida a la terraza, dos habitaciones, cuarto de baño completo, cocina AMUEBLADA y EQUIPADA con electrodomésticos.  Amplio GARAJE, TRASTERO y acceso a la PISCINA COMUNITARIA incluidos en el precio. Es lo que estás buscando? No dudes en visitarla, le atendemos sin compromiso! Ubicación aproximada. Le atendemos también por WhatsApp. En CREDIT HOME ALJARAFE REAL ESTATE, trabajamos para ofrecer a nuestros clientes su vivienda soñada. Cubrimos todas las necesidades demandadas: casas, pisos, locales, terrenos, oficinas, etc. y ofrecemos a nuestros clientes asesoramiento inmobiliario y financiero. Si necesitas financiación, nuestra oficina cuenta con profesionales en el área que te brindarán seguridad, rentabilidad y la mejor oferta del mercado. Honorarios de intermediación inmobiliaria no incluidos en el precio, no están incluidos los gastos propios de la compraventa. Documento D. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía. "" ¡Solicítenos más información sin compromiso!",good,1430.0,False,1,Mairena del Aljarafe / Centro,1872.75,44,2,1
103284371,259900.0,chalet,242.0,5,1,37.287161,-5.8785866,"Parcela URBANA de 1200 metros en Urbanización privada Pinos Del Nevero. La parcela tiene vivienda construida, vivienda en planta baja que consta de porche delantero que esta cerrado con ventanales de aluminio, amplio salón de unos 60 metros aproximadamente, cuenta con chimenea y A/C, cinco dormitorios completos antes eran seis, un baño completo con placa de ducha, amplia cocina la cual tiene salida hacia el porche trasero. Cuenta con zonas de jardín, amplio porche trasero en el cual se encuentra la zona de barbacoa, un baño completo, trastero y cuarto para la depuradora. La parcela tiene piscina con jacuzzi, cuenta con muchos metros de hormigón impreso, zona de arboles frutales, agua de emasesa, pozo propio y luz de endesa. Urbanización privada con apertura desde el teléfono móvil y calles asfaltadas, que cuenta con alcantarillado y recogida de basura. Te ayudamos con la compra y ofrecemos servicio de estudio financiero totalmente gratuito.",good,1074.0,False,1,Alcalá de Guadaira / Carretera de Sevilla a Utrera,1074.0,33,7,1
103256095,159000.0,chalet,143.0,5,2,37.2962429,-5.9239509,"Casa de dos plantas que consta en planta baja de dormitorio doble, amplio salón - comedor, cocina amueblada, baño completo con placa de ducha, garaje y gran patio. En la primera planta la vivienda se compone de 4 dormitorios, baño completo con placa de ducha y terraza trasera que da acceso a la azotea transitable. Ubicada en la zona de las ganchozas, zona que nos ofrece diversos servicios como carnicerías, tiendas de alimentación, CEIP Huerta de la princesa, supermercados como mercadona y aldi. Cercano a la salida a Sevilla y montequinto. Muy cercano a la Avenida de España. Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compra - venta y de financiación. Metros recogidos según catastro. *Impuestos, gastos de escrituración, honorarios de agencia y gastos hipotecarios (si procede) no incluidos en el precio* Metros según catastro.",good,1112.0,False,0,Dos Hermanas / Arco norte - Avda España,1434.4285714285713,37,7,0
103283530,500000.0,flat,89.0,2,2,37.382729,-5.9886023,"NO COBRAMOS COMISIÓN AL COMPRADOR    ESPECIALIZADOS EN COLABORACIÓN INTERNACIONAL GILMAR ofrece exclusivo inmueble de 89 m², 2 dormitorios, 2 baños, exterior, muy luminoso, en pleno corazón del turístico barrio de Santa Cruz de Sevilla. Reformado en 2.020, actualmente esta dividido en dos apartamentos de 42 m² de 1 dormitorio y 1 baño cada uno. Cuenta con suelos hidráulicos, aires acondicionado repartidos en todas las estancias, aislamiento térmico y acústico de primer nivel. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",good,5618.0,False,0,Sevilla / Centro,3612.091836734694,69,2,0
103283088,165000.0,chalet,120.0,3,2,37.3848214,-6.0761116,"Vivir en Gines es sinónimo de calidad, sin duda, aunque la vida ahora nos lleve por otro camino; y hacerlo en una casa como ésta ha supuesto para nosotros años de alegría y felicidad, donde han nacido nuestras hijas. La vida son etapas, y la nuestra aquí ya ha terminado; ahora queremos que la disfrutes tú y tu familia. Permíteme comenzar hablándote de la zona… Todo un lujo. Estamos enmarcados dentro de la mejor zona del municipio, ""El Centro"". Las excelentes comunicaciones, tanto a la capital como hacia Huelva, nos han facilitado mucho la vida; y, también, tener todos los servicios necesarios (educativos, sanitarios, sociales, comerciales…) a menos de cinco minutos ha contribuido significativamente. En cuanto a la propia casa… Ya te he mencionado que ha sido el lugar donde mis pequeñas han crecido, jugando al aire libre en la misma calle, que es peatonal, con un ambiente muy familiar y tranquilo. Destacamos también que cuenta con un patio en la planta baja, brindando un espacio adicional para disfrutar al aire libre y relajarse. La planta baja ha sido la de la diversión: el salón y la cocina son amplios, ideales para nuestras reuniones familiares, tardes de juegos o las sesiones de peli y manta. La planta alta ha sido nuestra zona “tranquila”. Gracias a las tres habitaciones, cada uno ha tenido su cuarto y, por tanto, espacio suficiente para descansar, estudiar o leer un buen libro. Además, queremos destacar que la casa cuenta con una plaza de garaje, proporcionando comodidad y seguridad para tu vehículo. Para concluir, lo que siempre hemos considerado la “joya de la corona” de nuestra casa: nuestra terraza abierta con pérgola de madera, donde hemos disfrutado de maravillosas fiestas en las cálidas noches de verano y de barbacoas al sol en invierno. En definitiva, ha sido la casa de nuestros sueños y ahora… Estamos seguros de que también será la tuya. Pero las circunstancias de la vida han cambiado, y nuestra etapa aquí ha terminado. Por eso, contamos con nuestros amigos para que nos ayuden a buscar a alguien que pueda disfrutar esta casa y ser tan feliz en ella como lo hemos sido nosotros.",good,1375.0,False,1,Gines / Gines,1906.235294117647,14,3,0
103282520,350000.0,flat,119.0,3,2,37.372248,-5.995392,"Exclusivo piso a estrenar situado en Los Remedios, en Sevilla. ¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.  ¿Te gustaría personalizar los acabados de este piso? Visita desde cualquier lugar esta vivienda que está siendo reformada a través de un paseo virtual 3D donde podrás conocer su distribución y escoger los materiales de la cocina, baños y suelos. ¡Solo por tiempo limitado! La vivienda está ubicada en la planta 4 exterior con ascensor. Dispone de una superficie total de 119 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y accesibilidad movilidad reducida. Situado en Los Remedios, en la Calle Virgen de la Cinta, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Club Náutico Sevilla, el Teatro Los Remedios y el Parque de los Príncipes. A su vez, está próximo a supermercados, restaurantes, colegios, parques, gimnasios, paradas de autobús y a la estación de metro Plaza de Cuba (L1) a unos minutos andando. Agenda tu vista virtual y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda. En cumplimiento del decreto de la Junta de Andalucía 218-2005 del 11 de octubre, se informa a los clientes que los gastos notariales, registrales y I. T. P. no están incluidos en el precio. Le recordamos que como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de viviendas en Andalucía.",good,2941.0,False,0,Sevilla / Los Remedios,3157.3225806451615,60,2,0
103282415,268000.0,penthouse,157.0,3,2,37.3832045,-6.0867562,"Entre los municipios de Gines y Espartinas, junto al Colegio Internacional Europa, a 10 minutos de Plaza de Armas. Consolidados núcleos de población que cuentan con todos los servicios; transporte público, centros educativos y hospitales, lugares de ocio, grandes superficies.    Espacios comunes pensados para el relax y el disfrute de sus residentes en todas las épocas del año. Zona recreo en tu propia residencia jardines con vegetación y mobiliario que invitan al descanso, la charla o la lectura, zonas de sombra, piscinas con amplia pradera de césped y terraza, sala polivalente, juegos infantiles, parking para visitantes, bicicleteros, además de garajes y trasteros con acceso directo desde el ascensor.  En el interior de las viviendas el  aire libre y la luz natural toman protagonismo gracias a sus grandes ventanales, terrazas y jardines privativos. Estancias amplias y funcionales, donde experimentar en primera persona la sensación de bienestar que aporta el buen diseño y una esmerada selección de materiales. Garaje y trastero (opcional).Climatización frío / calor.Calidad Porcelanosa.Armarios empotrados.Baño principal en suite con mueble lavabo doble seno.Ducha efecto lluvia con grifería termostática empotrada.Varias opciones de elección de pavimentos y aplacados.Carpintería exterior doble acristalamiento.  Sin comisión de agencia, por favor solicite más información.       Between the municipalities of Gines and Espartinas, next to the Europa International School, 10 minutes from Plaza de Armas. Consolidated population centers that have all the services; public transport, educational centers and hospitals, entertainment venues, department stores. Common spaces designed for the relaxation and enjoyment of its residents at all times of the year. Recreation area in your own residence, gardens with vegetation and furniture that invite you to rest, chat or read, shaded areas, swimming pools with a large lawn and terrace, multipurpose room, children's games, parking for visitors, bicycle racks, as well as garages and storage rooms with direct access from the elevator. Inside the houses, the open air and natural light take center stage thanks to its large windows, terraces and private gardens. Spacious and functional rooms, where you can experience first-hand the sensation of well-being provided by good design and a careful selection of materials. Garage and storage room (optional). Hot / cold air conditioning. Porcelanosa quality. Built-in wardrobes. Master bathroom en suite with double sink cabinet. Rain effect shower with built-in thermostatic taps. Various options for choice of flooring and cladding. Double-glazed exterior carpentry.     No agency commission, please request more information.    Descubre más inmuebles en.",good,1707.0,False,1,Espartinas / Espartinas Pueblo,1653.6470588235295,31,5,1
